"","id","t","res","obs","culls","scares","tend_crops","cull_cost","scare_cost","yield"
"1862",72,57,3681,3356.01,0,0,1650,80,40,NA
"1863",72,58,3667,3469.39,0,0,1650,80,40,NA
"1864",72,59,3707,3560.09,0,0,1650,80,40,NA
"1865",72,60,3721,4761.9,0,0,1650,80,40,NA
"1866",72,61,3849,4331.07,0,0,1650,80,40,NA
"1867",72,62,3801,3628.12,0,0,1650,80,40,NA
"1868",72,63,3706,3764.17,0,0,1650,80,40,NA
"1869",72,64,3738,3990.93,0,0,1650,80,40,NA
"1870",72,65,3762,3378.69,0,0,1650,80,40,NA
"1871",72,66,3765,3877.55,0,0,1650,80,40,NA
"1872",72,67,3786,3877.55,0,0,1650,80,40,NA
"1873",72,68,3718,3219.96,0,0,1650,80,40,NA
"1874",72,69,3710,3786.85,0,0,1650,80,40,NA
"1875",72,70,3751,3990.93,0,0,1650,80,40,NA
"1876",72,71,3720,3514.74,0,0,1650,80,40,NA
"1877",72,72,3749,3900.23,0,0,1650,80,40,NA
"1878",72,73,3752,3174.6,0,0,1650,80,40,NA
"1879",72,74,3746,3877.55,0,0,1650,80,40,NA
"1880",72,75,3732,3718.82,0,0,1650,80,40,NA
"1881",72,76,3752,3514.74,0,0,1650,80,40,NA
"1882",72,77,3751,3832.2,0,0,1650,80,40,NA
"1883",72,78,3738,3673.47,0,0,1650,80,40,NA
"1884",72,79,3751,4036.28,0,0,1650,80,40,NA
"1885",72,80,3727,4081.63,0,0,1650,80,40,NA
"1886",72,81,3678,4104.31,0,0,1650,80,40,NA
"1887",72,82,3754,4195.01,0,0,1650,80,40,NA
"1888",72,83,3726,3877.55,0,0,1650,80,40,NA
"1889",72,84,3752,3922.9,0,0,1650,80,40,NA
"1890",72,85,3770,3832.2,0,0,1650,80,40,NA
"1891",72,86,3761,3650.79,0,0,1650,80,40,NA
"1892",72,87,3782,3378.69,0,0,1650,80,40,NA
"1893",72,88,3780,3741.5,0,0,1650,80,40,NA
"1894",72,89,3744,3741.5,0,0,1650,80,40,NA
"1895",72,90,3689,3514.74,0,0,1650,80,40,NA
"1896",72,91,3707,3401.36,0,1,1645,80,40,NA
"1897",72,92,3826,3786.85,0,0,1650,80,40,NA
"1898",72,93,3797,4489.8,0,1,1646,80,40,NA
"1899",72,94,3751,3673.47,0,0,1650,80,40,NA
"1900",72,95,3731,4376.42,0,0,1650,80,40,NA
"1901",72,96,3737,3356.01,0,0,1650,80,40,NA
"1902",72,97,3785,3628.12,0,0,1650,80,40,NA
"1903",72,98,3797,3560.09,0,0,1650,80,40,NA
"1904",72,99,3724,3219.96,0,0,1650,80,40,NA
"1905",72,100,3716,3356.01,0,0,1650,80,40,NA
"1906",72,101,3723,3809.52,0,0,1650,80,40,NA
"1907",72,102,3733,3287.98,0,0,1650,80,40,NA
"1908",72,103,3666,2857.14,0,0,1650,80,40,NA
"1909",72,104,3717,3424.04,0,0,1650,80,40,NA
"1910",72,105,3703,3537.42,0,0,1650,80,40,NA
"1911",72,106,3663,3401.36,0,0,1650,80,40,NA
"1912",72,107,3631,3741.5,0,0,1650,80,40,NA
"1913",72,108,3663,3832.2,0,0,1650,80,40,NA
"1914",72,109,3712,3560.09,0,0,1647,80,40,NA
"1915",72,110,3777,4013.6,0,0,1650,80,40,NA
"1916",72,111,3716,3424.04,0,0,1650,80,40,NA
"1917",72,112,3707,3356.01,0,1,1646,80,40,NA
"1918",72,113,3720,3537.42,0,0,1650,80,40,NA
"1919",72,114,3778,3174.6,0,0,1650,80,40,NA
"1920",72,115,3739,3265.31,0,0,1650,80,40,NA
"1921",72,116,3705,3764.17,0,0,1647,80,40,NA
"1922",72,117,3768,4195.01,0,0,1650,80,40,NA
"1923",72,118,3703,3900.23,0,0,1650,80,40,NA
"1924",72,119,3642,3854.88,0,0,1650,80,40,NA
"1925",72,120,3684,4217.69,0,0,1650,80,40,NA
"1926",72,121,3662,4036.28,0,0,1650,80,40,NA
"1927",72,122,3708,4081.63,0,0,1650,80,40,NA
"1928",72,123,3700,4104.31,0,0,1650,80,40,NA
"1929",72,124,3729,4081.63,0,0,1650,80,40,NA
"1930",72,125,3733,4104.31,0,0,1650,80,40,NA
"1931",72,126,3756,3877.55,0,0,1650,80,40,NA
"1932",72,127,3667,3514.74,0,0,1650,80,40,NA
"1933",72,128,3681,3469.39,0,0,1650,80,40,NA
"1934",72,129,3725,3786.85,0,0,1650,80,40,NA
"1935",72,130,3714,3378.69,0,1,1646,80,40,NA
"1936",72,131,3695,3786.85,0,0,1650,80,40,NA
"1937",72,132,3707,3446.71,0,0,1650,80,40,NA
"1938",72,133,3736,3696.15,0,0,1650,80,40,NA
"1939",72,134,3739,3582.77,0,0,1650,80,40,NA
"1940",72,135,3752,3151.93,0,0,1650,80,40,NA
"1941",72,136,3781,3650.79,0,0,1650,80,40,NA
"1942",72,137,3741,3854.88,0,0,1650,80,40,NA
"1943",72,138,3674,3809.52,0,0,1650,80,40,NA
"1944",72,139,3737,4013.6,0,0,1650,80,40,NA
"1945",72,140,3847,3650.79,0,0,1650,80,40,NA
"1946",72,141,3809,4149.66,0,0,1650,80,40,NA
"1947",72,142,3709,3469.39,0,0,1650,80,40,NA
"1948",72,143,3737,3673.47,0,0,1650,80,40,NA
"1949",72,144,3755,3424.04,0,0,1650,80,40,NA
"1950",72,145,3685,4240.36,0,0,1650,80,40,NA
"1951",72,146,3728,3650.79,0,0,1650,80,40,NA
"1952",72,147,3851,4058.96,0,0,1650,80,40,NA
"1953",72,148,3777,4217.69,0,0,1647,80,40,NA
"1954",72,149,3776,4716.55,0,0,1650,80,40,NA
"1955",72,150,3758,3809.52,0,1,1646,80,40,NA
"1956",72,151,3736,4467.12,0,0,1650,80,40,NA
"1957",72,152,3771,3968.25,0,0,1650,80,40,NA
"1958",72,153,3772,3854.88,0,0,1650,80,40,NA
"1959",72,154,3727,2947.85,0,0,1650,80,40,NA
"1960",72,155,3732,3922.9,0,0,1650,80,40,NA
"1961",72,156,3752,3922.9,0,0,1650,80,40,NA
"1962",72,157,3703,3650.79,0,0,1650,80,40,NA
"1963",72,158,3701,3764.17,0,0,1650,80,40,NA
"1964",72,159,3749,4172.34,0,0,1650,80,40,NA
"1965",72,160,3718,4195.01,0,0,1650,80,40,NA
"1966",72,161,3656,3560.09,0,0,1650,80,40,NA
"1967",72,162,3688,3492.06,0,0,1650,80,40,NA
"1968",72,163,3674,3650.79,0,0,1650,80,40,NA
"1969",72,164,3742,3786.85,0,0,1650,80,40,NA
"1970",72,165,3717,3424.04,0,0,1650,80,40,NA
"1971",72,166,3746,3741.5,0,0,1650,80,40,NA
"1972",72,167,3774,4172.34,0,0,1650,80,40,NA
"1973",72,168,3813,3560.09,0,0,1650,80,40,NA
"1974",72,169,3819,3718.82,0,0,1650,80,40,NA
"1975",72,170,3828,3900.23,0,0,1650,80,40,NA
"1976",72,171,3797,3854.88,0,0,1650,80,40,NA
"1977",72,172,3734,3537.42,0,0,1650,80,40,NA
"1978",72,173,3702,3197.28,0,0,1650,80,40,NA
"1979",72,174,3720,3514.74,0,0,1650,80,40,NA
"1980",72,175,3734,3446.71,0,0,1650,80,40,NA
"1981",72,176,3732,3628.12,0,0,1650,80,40,NA
"1982",72,177,3719,3605.44,0,0,1650,80,40,NA
"1983",72,178,3736,3650.79,0,0,1650,80,40,NA
"1984",72,179,3711,3469.39,0,0,1650,80,40,NA
"1985",72,180,3723,3197.28,0,0,1650,80,40,NA
"1986",72,181,3720,4195.01,NA,NA,NA,NA,NA,NA
"1987",73,1,1022,725.624,0,161,1194,52,28,9512.88
"1988",73,2,1069,929.705,0,141,1266,87,27,9498.88
"1989",73,3,1138,907.029,0,968,0,102,17,9480.12
"1990",73,4,1248,1043.08,0,1265,0,106,13,9447.38
"1991",73,5,1348,1269.84,825,0,0,20,20,9447.38
"1992",73,6,627,657.596,NA,NA,NA,20,20,NA
"1993",74,1,955,816.327,3,0,1187,37,40,9514
"1994",74,2,969,1020.41,0,56,1097,85,18,9531.5
"1995",74,3,994,1111.11,0,96,1045,99,16,9527.62
"1996",74,4,1026,1020.41,0,750,300,108,12,9515.38
"1997",74,5,1073,1315.19,NA,NA,NA,NA,NA,9515.38
"1998",75,1,1058,1111.11,69,0,555,28,59,9512.25
"1999",75,2,1132,975.057,0,706,44,109,10,9485.38
"2000",75,3,1221,1541.95,0,701,49,110,10,9448.56
"2001",75,4,1372,1564.63,0,17,709,90,22,9410.5
"2002",75,5,1580,1723.36,0,13,724,61,20,9410.5
"2003",75,6,1983,2086.17,7,0,714,47,73,NA
"2004",75,7,2274,2176.87,0,16,708,95,24,NA
"2005",75,8,2642,2743.76,0,0,750,57,63,NA
"2006",75,9,3049,3786.85,0,3,741,93,27,NA
"2007",75,10,3219,3718.82,0,1,742,59,60,NA
"2008",75,11,3185,3378.69,NA,NA,NA,NA,NA,NA
"2009",76,1,1045,975.057,2,0,1037,44,46,9511.88
"2010",76,2,1126,1043.08,0,57,938,81,19,9493.62
"2011",76,3,1258,1020.41,0,28,994,92,20,9454.38
"2012",76,4,1371,1451.25,0,5,1040,93,19,9388.5
"2013",76,5,1569,1678.01,107,0,836,20,20,9388.5
"2014",76,6,1839,1950.11,0,3,1044,44,20,NA
"2015",76,7,2050,2018.14,0,22,1005,44,20,NA
"2016",76,8,2358,2154.2,0,33,983,77,20,NA
"2017",76,9,2748,2675.74,0,40,970,77,20,NA
"2018",76,10,3158,3310.66,0,40,968,99,20,NA
"2019",76,11,3633,3287.98,0,957,93,110,10,NA
"2020",76,12,4088,3446.71,1040,10,0,10,10,NA
"2021",76,13,3560,3786.85,1049,1,0,10,10,NA
"2022",76,14,2923,3151.93,1049,1,0,10,10,NA
"2023",76,15,2185,2290.25,1021,0,29,10,31,NA
"2024",76,16,1318,1428.57,1049,0,1,10,10,NA
"2025",76,17,318,340.136,0,854,196,49,10,NA
"2026",76,18,374,249.433,0,934,116,49,10,NA
"2027",76,19,432,385.488,0,946,104,49,10,NA
"2028",76,20,488,498.866,0,883,167,49,10,NA
"2029",76,21,547,453.515,0,942,108,49,10,NA
"2030",76,22,625,430.839,0,940,110,49,10,NA
"2031",76,23,710,793.651,0,988,62,53,10,NA
"2032",76,24,837,1156.46,0,938,112,32,10,NA
"2033",76,25,983,1405.9,26,907,96,18,10,NA
"2034",76,26,1105,1224.49,26,907,96,18,10,NA
"2035",76,27,1277,1587.3,26,907,96,18,10,NA
"2036",76,28,1446,1678.01,26,907,96,18,10,NA
"2037",76,29,1628,1609.98,26,907,96,18,10,NA
"2038",76,30,1841,2063.49,39,862,117,18,10,NA
"2039",76,31,2052,2176.87,47,897,67,18,10,NA
"2040",76,32,2359,2267.57,65,887,44,18,10,NA
"2041",76,33,2658,2857.14,NA,NA,NA,NA,NA,NA
"2042",77,1,1072,1292.52,459,0,18,29,44,9512.75
"2043",77,2,676,861.678,0,1341,9,110,10,9479.25
"2044",77,3,803,1020.41,0,585,0,83,23,9668.5
"2045",77,4,910,1224.49,0,792,0,96,17,9606.75
"2046",77,5,1082,1179.14,0,675,0,40,20,9606.75
"2047",77,6,1420,1609.98,747,0,0,18,20,NA
"2048",77,7,809,929.705,556,3,8,24,20,NA
"2049",77,8,313,340.136,0,675,0,42,20,NA
"2050",77,9,379,362.812,0,675,0,42,20,NA
"2051",77,10,457,476.19,315,0,27,42,47,NA
"2052",77,11,189,226.757,51,0,1041,59,47,NA
"2053",77,12,163,136.054,14,3,1242,65,47,NA
"2054",77,13,170,68.027,0,23,1245,79,41,NA
"2055",77,14,201,204.082,0,24,1247,79,41,NA
"2056",77,15,244,272.109,0,23,1247,79,41,NA
"2057",77,16,292,453.515,0,28,1230,79,41,NA
"2058",77,17,352,521.542,0,23,1247,79,41,NA
"2059",77,18,436,589.569,64,0,979,57,62,NA
"2060",77,19,465,498.866,68,0,957,57,62,NA
"2061",77,20,490,408.163,81,0,887,57,62,NA
"2062",77,21,474,226.757,0,38,1196,80,39,NA
"2063",77,22,572,476.19,0,30,1222,80,39,NA
"2064",77,23,701,748.299,28,0,1169,63,57,NA
"2065",77,24,835,929.705,34,0,1130,63,57,NA
"2066",77,25,970,748.299,333,0,18,40,80,NA
"2067",77,26,782,748.299,333,0,18,40,80,NA
"2068",77,27,534,544.218,23,0,1197,65,55,NA
"2069",77,28,639,544.218,23,0,1197,65,55,NA
"2070",77,29,762,748.299,20,0,1212,65,55,NA
"2071",77,30,901,770.975,24,0,1188,65,55,NA
"2072",77,31,1089,952.381,20,0,1212,65,55,NA
"2073",77,32,1310,1269.84,495,0,9,27,92,NA
"2074",77,33,1004,952.381,495,0,9,27,92,NA
"2075",77,34,591,430.839,495,0,9,27,92,NA
"2076",77,35,115,45.351,6,3,1288,71,48,NA
"2077",77,36,120,45.351,0,116,951,86,34,NA
"2078",77,37,136,158.73,0,105,989,86,34,NA
"2079",77,38,159,226.757,0,103,995,86,34,NA
"2080",77,39,192,158.73,0,90,1041,86,34,NA
"2081",77,40,228,226.757,0,100,1007,86,34,NA
"2082",77,41,265,158.73,0,103,995,86,34,NA
"2083",77,42,314,226.757,0,87,1051,86,34,NA
"2084",77,43,403,430.839,0,105,989,86,34,NA
"2085",77,44,488,612.245,43,0,1078,61,58,NA
"2086",77,45,542,498.866,43,0,1078,61,58,NA
"2087",77,46,610,680.272,49,0,1046,61,58,NA
"2088",77,47,714,929.705,0,26,1236,78,41,NA
"2089",77,48,875,997.732,270,0,162,44,76,NA
"2090",77,49,705,770.975,48,0,1061,60,60,NA
"2091",77,50,814,748.299,2,5,1306,74,46,NA
"2092",77,51,976,1065.76,270,0,162,44,75,NA
"2093",77,52,851,816.327,270,0,162,44,75,NA
"2094",77,53,727,839.002,270,0,162,44,75,NA
"2095",77,54,541,612.245,270,0,162,44,75,NA
"2096",77,55,351,362.812,270,0,162,44,75,NA
"2097",77,56,99,68.027,0,166,852,90,30,NA
"2098",77,57,117,68.027,0,169,843,90,30,NA
"2099",77,58,142,68.027,0,177,819,90,30,NA
"2100",77,59,166,249.433,0,170,840,90,30,NA
"2101",77,60,209,272.109,0,176,822,90,30,NA
"2102",77,61,253,476.19,0,170,840,90,30,NA
"2103",77,62,308,430.839,0,170,840,90,30,NA
"2104",77,63,388,521.542,0,171,837,90,30,NA
"2105",77,64,471,294.785,15,0,1239,68,52,NA
"2106",77,65,570,498.866,7,1,1292,68,52,NA
"2107",77,66,674,544.218,15,0,1239,68,52,NA
"2108",77,67,829,861.678,7,1,1292,68,52,NA
"2109",77,68,982,1111.11,192,0,465,46,52,NA
"2110",77,69,947,952.381,270,0,162,44,75,NA
"2111",77,70,835,997.732,270,0,162,44,75,NA
"2112",77,71,707,816.327,270,0,162,44,75,NA
"2113",77,72,538,476.19,61,0,984,59,60,NA
"2114",77,73,597,793.651,39,0,1113,59,60,NA
"2115",77,74,672,770.975,41,1,1096,59,60,NA
"2116",77,75,773,861.678,41,1,1096,59,60,NA
"2117",77,76,908,1065.76,0,26,1236,78,41,NA
"2118",77,77,1103,1337.87,324,0,18,41,78,NA
"2119",77,78,948,929.705,324,0,18,41,78,NA
"2120",77,79,744,725.624,191,0,451,47,73,NA
"2121",77,80,676,702.948,360,0,18,37,82,NA
"2122",77,81,380,340.136,0,16,1278,77,43,NA
"2123",77,82,468,362.812,0,19,1266,77,43,NA
"2124",77,83,576,430.839,0,19,1266,77,43,NA
"2125",77,84,695,702.948,0,19,1263,77,43,NA
"2126",77,85,857,770.975,107,0,814,50,70,NA
"2127",77,86,924,702.948,120,0,750,50,70,NA
"2128",77,87,960,793.651,120,0,750,50,70,NA
"2129",77,88,1001,861.678,114,0,780,50,70,NA
"2130",77,89,1088,1179.14,333,0,18,40,80,NA
"2131",77,90,892,748.299,333,0,18,40,80,NA
"2132",77,91,654,680.272,333,0,18,40,80,NA
"2133",77,92,378,385.488,50,0,1048,59,61,NA
"2134",77,93,417,362.812,41,0,1101,59,61,NA
"2135",77,94,450,476.19,55,0,1019,59,61,NA
"2136",77,95,492,634.921,48,0,1061,59,61,NA
"2137",77,96,529,839.002,41,0,1101,59,61,NA
"2138",77,97,581,657.596,51,0,1039,59,61,NA
"2139",77,98,645,861.678,51,0,1039,59,61,NA
"2140",77,99,726,884.354,50,0,1048,59,61,NA
"2141",77,100,837,793.651,41,0,1101,59,61,NA
"2142",77,101,969,907.029,57,0,1008,59,61,NA
"2143",77,102,1113,1201.81,41,0,1101,59,61,NA
"2144",77,103,1337,975.057,55,0,1019,59,61,NA
"2145",77,104,1559,1972.79,639,0,0,21,80,NA
"2146",77,105,1044,1133.79,120,0,750,50,70,NA
"2147",77,106,1124,1632.65,675,0,0,20,70,NA
"2148",77,107,547,725.624,414,0,18,32,70,NA
"2149",77,108,159,204.082,0,425,160,91,28,NA
"2150",77,109,187,226.757,0,425,160,91,28,NA
"2151",77,110,214,249.433,0,430,146,91,28,NA
"2152",77,111,239,181.406,NA,NA,NA,NA,NA,NA
"2153",78,1,975,997.732,4,0,733,37,42,9513
"2154",78,2,930,702.948,0,138,570,102,13,9522
"2155",78,3,893,907.029,0,678,72,103,10,9544.75
"2156",78,4,855,861.678,0,546,149,106,11,9561.62
"2157",78,5,824,770.975,NA,NA,NA,NA,NA,9561.62
"2158",79,1,1110,1201.81,99,0,274,48,45,9511.25
"2159",79,2,1176,929.705,0,750,0,110,10,9457.38
"2160",79,3,1396,1541.95,0,575,0,88,13,9429
"2161",79,4,1691,1836.73,0,500,0,105,15,9327
"2162",79,5,2087,2154.2,0,19,672,80,40,9327
"2163",79,6,2784,2675.74,0,3,736,80,40,NA
"2164",79,7,3290,3287.98,4,0,715,69,50,NA
"2165",79,8,3434,3287.98,29,0,575,60,60,NA
"2166",79,9,3431,3242.63,22,0,618,60,60,NA
"2167",79,10,3517,3514.74,21,0,624,60,60,NA
"2168",79,11,3560,3378.69,18,0,640,60,60,NA
"2169",79,12,3602,3174.6,4,0,722,70,50,NA
"2170",79,13,3569,3560.09,195,0,5,38,79,NA
"2171",79,14,3380,3424.04,195,0,5,38,49,NA
"2172",79,15,3357,3628.12,0,745,3,62,10,NA
"2173",79,16,3531,3809.52,719,31,0,10,10,NA
"2174",79,17,2845,3242.63,0,741,8,110,10,NA
"2175",79,18,3316,3605.44,0,750,0,110,10,NA
"2176",79,19,3544,3537.42,26,0,593,60,60,NA
"2177",79,20,3580,3492.06,22,0,618,60,60,NA
"2178",79,21,3558,3877.55,25,0,597,60,60,NA
"2179",79,22,3548,3922.9,750,0,0,10,110,NA
"2180",79,23,2852,2789.12,737,13,0,10,10,NA
"2181",79,24,2550,2539.68,0,750,0,80,10,NA
"2182",79,25,3274,3106.58,0,747,3,80,10,NA
"2183",79,26,3466,2993.2,0,5,730,78,40,NA
"2184",79,27,3571,3424.04,0,10,709,80,39,NA
"2185",79,28,3523,3492.06,0,10,714,85,35,NA
"2186",79,29,3583,3877.55,0,10,714,85,35,NA
"2187",79,30,3613,3945.58,0,10,714,85,35,NA
"2188",79,31,3668,3492.06,4,0,721,70,50,NA
"2189",79,32,3698,3854.88,10,0,674,70,50,NA
"2190",79,33,3670,3492.06,1,0,743,70,50,NA
"2191",79,34,3696,4081.63,7,1,695,70,50,NA
"2192",79,35,3650,3696.15,4,0,720,70,50,NA
"2193",79,36,3659,3356.01,4,0,722,70,50,NA
"2194",79,37,3595,3356.01,10,0,674,70,50,NA
"2195",79,38,3642,3446.71,10,0,674,70,50,NA
"2196",79,39,3573,3537.42,4,0,722,70,50,NA
"2197",79,40,3533,3514.74,0,61,567,70,30,NA
"2198",79,41,3595,3628.12,0,52,594,70,30,NA
"2199",79,42,3520,3809.52,0,56,581,70,30,NA
"2200",79,43,3631,3333.33,0,49,605,90,29,NA
"2201",79,44,3650,3718.82,0,57,579,90,30,NA
"2202",79,45,3635,3514.74,0,48,605,90,30,NA
"2203",79,46,3663,3741.5,0,25,675,90,30,NA
"2204",79,47,3691,3809.52,0,61,567,90,30,NA
"2205",79,48,3681,3786.85,0,47,609,90,30,NA
"2206",79,49,3657,3514.74,0,25,675,90,30,NA
"2207",79,50,3681,3673.47,735,14,0,10,10,NA
"2208",79,51,2888,2970.52,735,14,0,10,10,NA
"2209",79,52,2558,3219.96,737,13,0,10,10,NA
"2210",79,53,2343,2539.68,0,742,8,90,10,NA
"2211",79,54,2948,3537.42,0,750,0,90,10,NA
"2212",79,55,3393,3854.88,0,742,8,90,10,NA
"2213",79,56,3474,3809.52,0,750,0,90,10,NA
"2214",79,57,3585,4421.77,0,48,606,90,30,NA
"2215",79,58,3632,3718.82,0,57,579,90,30,NA
"2216",79,59,3653,3582.77,0,45,614,90,30,NA
"2217",79,60,3674,3741.5,0,45,614,90,30,NA
"2218",79,61,3703,4240.36,0,57,579,90,30,NA
"2219",79,62,3717,4172.34,0,51,597,90,30,NA
"2220",79,63,3696,3718.82,0,25,675,90,30,NA
"2221",79,64,3690,3854.88,0,47,608,90,30,NA
"2222",79,65,3691,3832.2,0,48,606,90,30,NA
"2223",79,66,3575,3492.06,20,0,630,60,60,NA
"2224",79,67,3663,3628.12,NA,NA,NA,NA,NA,NA
"2225",80,1,1022,1360.54,5,0,730,40,59,9515.12
"2226",80,2,1074,1043.08,0,282,327,94,15,9502.88
"2227",80,3,1124,997.732,0,184,455,103,16,9476.62
"2228",80,4,1199,1473.92,0,743,7,109,10,9452.5
"2229",80,5,1351,975.057,NA,NA,NA,NA,NA,9452.5
"2230",81,1,1137,1043.08,99,0,1053,45,42,9512.38
"2231",81,2,1194,1088.44,0,1486,14,110,10,9450.75
"2232",81,3,1430,1292.52,0,1150,0,93,13,9424.25
"2233",81,4,1709,1541.95,0,880,0,103,17,9308.88
"2234",81,5,2068,1904.76,750,0,0,20,20,9308.88
"2235",81,6,1701,1768.71,750,0,0,20,20,NA
"2236",81,7,1149,1043.08,750,0,0,20,20,NA
"2237",81,8,499,544.218,0,750,0,96,20,NA
"2238",81,9,636,544.218,0,750,0,96,20,NA
"2239",81,10,813,861.678,0,750,0,96,20,NA
"2240",81,11,977,1065.76,0,750,0,96,20,NA
"2241",81,12,1206,1292.52,0,750,0,96,20,NA
"2242",81,13,1499,1519.27,0,750,0,58,20,NA
"2243",81,14,1826,1927.44,45,0,1247,55,65,NA
"2244",81,15,2200,2585.03,51,0,1214,55,65,NA
"2245",81,16,2574,2811.79,34,0,1307,55,65,NA
"2246",81,17,2826,3219.96,13,0,1420,55,65,NA
"2247",81,18,2848,2698.41,1,5,1466,72,47,NA
"2248",81,19,2908,2902.49,0,1,1494,72,47,NA
"2249",81,20,2965,2811.79,0,1,1494,72,47,NA
"2250",81,21,2966,3424.04,0,1,1492,72,47,NA
"2251",81,22,2966,3356.01,0,0,1500,72,47,NA
"2252",81,23,2871,2698.41,0,0,1500,72,47,NA
"2253",81,24,2882,3129.25,1,5,1466,72,47,NA
"2254",81,25,2969,2925.17,0,1,1492,72,47,NA
"2255",81,26,2989,2993.2,0,1,1492,72,47,NA
"2256",81,27,2941,3083.9,0,0,1500,72,47,NA
"2257",81,28,3043,3197.28,0,0,1494,72,47,NA
"2258",81,29,2999,3197.28,0,1,1495,72,47,NA
"2259",81,30,3032,3083.9,0,0,1500,72,47,NA
"2260",81,31,3065,3786.85,0,2,1490,72,47,NA
"2261",81,32,3065,3242.63,0,6,1468,72,47,NA
"2262",81,33,3037,2857.14,78,0,1136,46,47,NA
"2263",81,34,2934,2811.79,93,0,1065,46,47,NA
"2264",81,35,2867,2811.79,74,0,1153,46,47,NA
"2265",81,36,2867,3038.55,84,0,1107,46,47,NA
"2266",81,37,2851,3061.22,80,0,1129,46,47,NA
"2267",81,38,2956,2902.49,NA,NA,NA,NA,NA,NA
"2268",82,1,999,952.381,57,0,1313,32,55,9512.88
"2269",82,2,1005,589.569,0,1479,21,110,10,9513.5
"2270",82,3,1034,907.029,0,93,1299,89,21,9511
"2271",82,4,1096,907.029,0,825,180,91,16,9495.62
"2272",82,5,1118,929.705,750,0,0,20,20,9495.62
"2273",82,6,432,589.569,0,92,1315,31,20,NA
"2274",82,7,454,498.866,0,124,1252,31,20,NA
"2275",82,8,508,748.299,0,92,1315,31,20,NA
"2276",82,9,586,793.651,630,0,50,23,20,NA
"2277",82,10,29,68.027,0,90,1320,68,20,NA
"2278",82,11,32,204.082,0,90,1320,68,20,NA
"2279",82,12,34,68.027,0,90,1320,68,20,NA
"2280",82,13,36,45.351,NA,NA,NA,NA,NA,NA
"2281",83,1,1115,975.057,528,0,0,34,49,9511.88
"2282",83,2,641,612.245,0,1799,1,110,10,9458.12
"2283",83,3,761,884.354,0,1500,0,100,12,9685.62
"2284",83,4,917,430.839,0,1800,0,103,10,9625.75
"2285",83,5,1123,907.029,0,900,0,31,20,9625.75
"2286",83,6,1431,1337.87,0,900,0,31,20,NA
"2287",83,7,1385,1269.84,NA,NA,NA,10,110,NA
"2288",84,1,1096,1360.54,26,0,615,51,38,9513
"2289",84,2,1171,1020.41,0,731,18,108,10,9464.62
"2290",84,3,1332,1360.54,0,729,21,110,10,9430.75
"2291",84,4,1562,1587.3,0,375,0,94,20,9358
"2292",84,5,1904,1995.46,0,375,0,43,20,9358
"2293",84,6,2472,2607.71,748,0,2,10,110,NA
"2294",84,7,2038,1904.76,73,0,448,41,61,NA
"2295",84,8,2428,2108.84,69,0,464,41,61,NA
"2296",84,9,2863,3061.22,65,0,480,41,61,NA
"2297",84,10,3242,2879.82,63,0,489,41,61,NA
"2298",84,11,3362,3310.66,60,0,501,41,61,NA
"2299",84,12,3376,3310.66,61,0,498,41,61,NA
"2300",84,13,3443,2970.52,58,0,509,41,61,NA
"2301",84,14,3502,3560.09,60,0,503,41,61,NA
"2302",84,15,3521,3718.82,58,0,509,41,61,NA
"2303",84,16,3569,3492.06,0,2,741,76,40,NA
"2304",84,17,3644,3560.09,310,0,5,24,95,NA
"2305",84,18,3284,2585.03,310,0,5,24,95,NA
"2306",84,19,3216,2789.12,310,0,5,24,95,NA
"2307",84,20,3103,2607.71,310,0,5,24,95,NA
"2308",84,21,3087,3151.93,310,0,5,24,95,NA
"2309",84,22,3065,3106.58,310,0,5,24,95,NA
"2310",84,23,3089,2834.47,310,0,5,24,95,NA
"2311",84,24,3096,2380.95,310,0,5,24,95,NA
"2312",84,25,3147,2743.76,310,0,5,24,95,NA
"2313",84,26,3115,3083.9,NA,NA,NA,NA,NA,NA
"2314",85,1,1000,1133.79,396,0,22,41,42,9511.62
"2315",85,2,598,521.542,0,1650,0,110,10,9513.75
"2316",85,3,586,657.596,0,1265,0,107,13,9707.12
"2317",85,4,609,725.624,0,1636,12,110,10,9711.62
"2318",85,5,619,680.272,0,825,0,40,20,9711.62
"2319",85,6,757,589.569,0,825,0,40,20,NA
"2320",85,7,795,884.354,407,0,22,40,41,NA
"2321",85,8,390,498.866,NA,NA,NA,41,41,NA
"2322",86,1,1012,997.732,7,0,1318,44,43,9511.94
"2323",86,2,1014,1043.08,0,2,1339,89,31,9507.88
"2324",86,3,1063,861.678,0,1179,50,93,11,9507.25
"2325",86,4,1137,884.354,0,872,129,103,14,9480.62
"2326",86,5,1250,1337.87,675,0,0,20,20,9480.62
"2327",86,6,670,498.866,0,46,1256,35,20,NA
"2328",86,7,719,884.354,0,25,1300,35,20,NA
"2329",86,8,778,997.732,0,46,1256,35,20,NA
"2330",86,9,829,952.381,0,9,1331,35,20,NA
"2331",86,10,900,975.057,0,44,1259,35,20,NA
"2332",86,11,1019,1043.08,39,11,1214,28,20,NA
"2333",86,12,1077,929.705,9,1,1322,28,20,NA
"2334",86,13,1152,1269.84,9,1,1322,28,20,NA
"2335",86,14,1234,1111.11,323,0,607,23,20,NA
"2336",86,15,963,816.327,306,0,646,23,20,NA
"2337",86,16,744,566.893,34,0,1257,27,20,NA
"2338",86,17,768,861.678,34,0,1257,27,20,NA
